Category,Snippet,Tool,Coverage,Status,Size,Run,Duration
B3b,B3b_withLimit,Pex,100,C,3,run-01-30sec,110
B3c,B3c_complex,Pex,84.62,C,6,run-01-30sec,720
B3c,B3c_infinite,Pex,100,C,1,run-01-30sec,60
B3c,B3c_infiniteNotOptimalizable,Pex,80,C,2,run-01-30sec,910
B3c,B3c_nestedLoop,Pex,100,C,5,run-01-30sec,2765
B3c,B3c_nestedLoopWithLabel,Pex,100,C,8,run-01-30sec,4015
B3c,B3c_withConditionAndLimit,Pex,100,C,4,run-01-30sec,110
B3c,B3c_withConditionNoLimit,Pex,100,C,4,run-01-30sec,4678
B3c,B3c_withContinueBreak,Pex,100,C,5,run-01-30sec,940
B3c,B3c_withLimit,Pex,100,C,3,run-01-30sec,90
B4a,B4a_fromParams,Pex,100,C,4,run-01-30sec,110
B4a,B4a_fromParamsWithIndex,Pex,100,C,5,run-01-30sec,130
B4a,B4a_guessLength,Pex,100,C,2,run-01-30sec,30
B4a,B4a_guessOneArray,Pex,100,C,5,run-01-30sec,160
B4a,B4a_guessOneArrayWithLength,Pex,100,C,5,run-01-30sec,60
B4a,B4a_indexParam,Pex,100,C,3,run-01-30sec,60
B4a,B4a_iterateWithFor,Pex,100,C,8,run-01-30sec,210
B4a,B4a_iterateWithForeach,Pex,100,C,8,run-01-30sec,200
B4a,B4a_twoArrays,Pex,100,C,7,run-01-30sec,110
B4b,B4b_fromParams,Pex,100,C,4,run-01-30sec,50
B4b,B4b_fromParamsWithIndex,Pex,100,C,5,run-01-30sec,80
B4b,B4b_guessLength,Pex,100,C,2,run-01-30sec,50
B4b,B4b_guessOneArray,Pex,100,C,6,run-01-30sec,90
B4b,B4b_guessOneArrayWithLength,Pex,100,C,5,run-01-30sec,80
B4b,B4b_indexParam,Pex,100,C,3,run-01-30sec,50
B4b,B4b_iterateWithFor,Pex,100,C,7,run-01-30sec,200
B4b,B4b_iterateWithForeach,Pex,100,C,7,run-01-30sec,220
B4b,B4b_twoArrays,Pex,100,C,7,run-01-30sec,140
B5a1,B5a1_conditionalCall,Pex,100,C,8,run-01-30sec,90
B5a1,B5a1_simple,Pex,100,C,7,run-01-30sec,60
B5a1,B5a1_useReturnValue,Pex,100,C,7,run-01-30sec,80
B5a2,B5a2_conditionalCall,Pex,100,C,8,run-01-30sec,100
B5a2,B5a2_simple,Pex,100,C,7,run-01-30sec,80
B5a2,B5a2_useReturnValue,Pex,100,C,7,run-01-30sec,80
B5b1,B5b1_fibonacci,Pex,100,C,5,run-01-30sec,240
B5b1,B5b1_simple,Pex,100,C,3,run-01-30sec,1535
B5b2,B5b2_fibonacci,Pex,100,C,4,run-01-30sec,12239
B5b2,B5b2_simple,Pex,100,C,3,run-01-30sec,31161
B6a,B6a_always,Pex,100,C,1,run-01-30sec,30
B6a,B6a_call,Pex,100,C,7,run-01-30sec,90
B6a,B6a_conditionalAndLoop,Pex,100,C,5,run-01-30sec,140
B6a,B6a_recursive,Pex,100,C,4,run-01-30sec,1227
B6a,B6a_tryCatch,Pex,100,C,7,run-01-30sec,90
B6a,B6a_tryCatchFinally,Pex,100,C,9,run-01-30sec,160
B6b,B6b_always,Pex,100,C,1,run-01-30sec,20
B6b,B6b_call,Pex,100,C,7,run-01-30sec,90
B6b,B6b_conditionalAndLoop,Pex,100,C,5,run-01-30sec,130
B6b,B6b_recursive,Pex,100,C,4,run-01-30sec,1211
B6b,B6b_tryCatch,Pex,100,C,7,run-01-30sec,80
B6b,B6b_tryCatchFinally,Pex,100,C,9,run-01-30sec,160
B6c,B6c_arithmeticException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_arrayIndexOutOfBoundsException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_classCastException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_illegalArgumentException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_illegalStateException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_indexOutOfBoundsException,Pex,100,C,2,run-01-30sec,30
B6c,B6c_nullPointerException,Pex,100,C,2,run-01-30sec,60
B6c,B6c_securityException,Pex,100,C,2,run-01-30sec,50
B6c,B6c_unsupportedOperationException,Pex,100,C,2,run-01-30sec,50
G1,G1_guessType,Pex,30,NC,1,run-01-30sec,30
G1,G1_guessTypeAndUse,Pex,35.71,NC,2,run-01-30sec,50
G2,G2_guessDescendant,Pex,60,C,3,run-01-30sec,450
G2,G2_guessImpossible,Pex,60,C,2,run-01-30sec,130
G2,G2_guessInteger,Pex,75,C,3,run-01-30sec,110
G2,G2_guessIntegerNoHelp,Pex,75,C,3,run-01-30sec,110
G2,G2_guessSafe,Pex,46.67,NC,2,run-01-30sec,90
G2,G2_guessSafeNoHelp,Pex,37.5,NC,2,run-01-30sec,110
L1,L1_abs,Pex,100,C,5,run-01-30sec,130
L1,L1_absImpossible,Pex,62.5,C,3,run-01-30sec,80
L1,L1_cbrt,Pex,66.67,NC,1,run-01-30sec,30
L1,L1_cos,Pex,100,C,3,run-01-30sec,60
L1,L1_cosImpossible,Pex,60,C,1,run-01-30sec,90
L1,L1_log10GuessArgument,Pex,100,C,3,run-01-30sec,50
L1,L1_logGuessArgument,Pex,100,C,3,run-01-30sec,50
L1,L1_logGuessBase,Pex,100,C,3,run-01-30sec,80
L1,L1_logGuessBaseAndArgument,Pex,100,C,3,run-01-30sec,60
L1,L1_minMax,Pex,100,C,3,run-01-30sec,120
L1,L1_minMaxImpossible,Pex,80,C,3,run-01-30sec,50
L1,L1_minMaxWithOrder,Pex,100,C,4,run-01-30sec,60
L1,L1_powGuessBase,Pex,100,C,3,run-01-30sec,50
L1,L1_powGuessBaseAndExponent,Pex,100,C,3,run-01-30sec,50
L1,L1_powGuessExponent,Pex,100,C,3,run-01-30sec,30
L1,L1_sin,Pex,100,C,3,run-01-30sec,50
L1,L1_sinImpossible,Pex,60,C,1,run-01-30sec,90
L1,L1_sqrt,Pex,66.67,NC,1,run-01-30sec,30
L1,L1_sqrtImpossible,Pex,60,C,1,run-01-30sec,110
L1,L1_tan,Pex,100,C,3,run-01-30sec,70
L2,L2_add,Pex,100,C,4,run-01-30sec,80
L2,L2_addWithCondition,Pex,85.71,C,6,run-01-30sec,130
L2,L2_charAt,Pex,70,C,4,run-01-30sec,80
L2,L2_compareTo,Pex,54.55,NC,2,run-01-30sec,30
L2,L2_compareToIgnoreCase,Pex,90.91,C,6,run-01-30sec,470
L2,L2_equality,Pex,75,C,4,run-01-30sec,80
L2,L2_equalityIgnoreCase,Pex,68.75,NC,3,run-01-30sec,300
L2,L2_indexOf,Pex,88.89,C,6,run-01-30sec,3067
L2,L2_length,Pex,80,C,4,run-01-30sec,80
L2,L2_regionEquality,Pex,69.23,C,4,run-01-30sec,190
L2,L2_startsEnds,Pex,100,C,6,run-01-30sec,170
L2,L2_substring,Pex,85,C,6,run-01-30sec,200
L2,L2_switchString,Pex,100,C,4,run-01-30sec,80
L3,L3_guessDouble,Pex,100,C,3,run-01-30sec,50
L3,L3_guessInteger,Pex,100,C,3,run-01-30sec,30
L3,L3_integerOverflow,Pex,100,C,3,run-01-30sec,50
L4,L4_guessElementAndIndex,Pex,100,C,3,run-01-30sec,110
L4,L4_guessElements,Pex,100,C,3,run-01-30sec,60
L4,L4_guessGenericListWithElement,Pex,100,C,5,run-01-30sec,200
L4,L4_guessGenericListWithSize,Pex,100,C,4,run-01-30sec,140
L4,L4_guessGenericVectorWithElement,Pex,50,NC,2,run-01-30sec,80
L4,L4_guessGenericVectorWithSize,Pex,75,NC,2,run-01-30sec,90
L4,L4_guessIndices,Pex,100,C,4,run-01-30sec,80
L4,L4_guessListWithSize,Pex,75,C,2,run-01-30sec,90
L4,L4_guessSize,Pex,100,C,2,run-01-30sec,50
L4,L4_guessSizeAndElements,Pex,100,C,4,run-01-30sec,60
L4,L4_guessVectorWithSize,Pex,75,NC,2,run-01-30sec,80
LO,LO_associatesAPIGuessDate,Pex,51.72,NC,6,run-01-30sec,30329
LO,LO_associatesAPIGuessValidDateFormat,Pex,69.23,NC,8,run-01-30sec,30170
LO,LO_guessUUID,Pex,33.33,NC,9,run-01-30sec,16766
LO,LO_guessValidUUID,Pex,80,NC,9,run-01-30sec,16739
LO,LO_inheritsAPIGuessOneObject,Pex,52.63,C,3,run-01-30sec,140
LO,LO_inheritsAPIGuessOnePrimitive,Pex,88.89,C,3,run-01-30sec,60
LO,LO_inheritsAPIGuessTwoObjects,Pex,82.76,C,5,run-01-30sec,450
LO,LO_inheritsAPIGuessTwoPrimitives,Pex,92.59,C,4,run-01-30sec,110
LO,LO_regexCaseInsensitive,Pex,50,NC,2,run-01-30sec,160
LO,LO_regexCaseSensitive,Pex,50,NC,2,run-01-30sec,60
O1,O1_fullCoverage,Pex,90,C,6,run-01-30sec,310
O1,O1_guessImpossibleObject,Pex,62.5,C,3,run-01-30sec,130
O1,O1_guessImpossibleOperationCount,Pex,68.75,C,4,run-01-30sec,2441
O1,O1_guessImpossibleOperationCountParams,Pex,85.71,C,3,run-01-30sec,1551
O1,O1_guessImpossibleResult,Pex,86.67,C,5,run-01-30sec,440
O1,O1_guessImpossibleResultAndOperationCount,Pex,89.47,C,8,run-01-30sec,2469
O1,O1_guessImpossibleResultAndOperationCountParams,Pex,94.44,C,6,run-01-30sec,1540
O1,O1_guessImpossibleResultParams,Pex,100,C,4,run-01-30sec,190
O1,O1_guessObject,Pex,46.67,NC,2,run-01-30sec,90
O1,O1_guessOperationCount,Pex,80,C,5,run-01-30sec,2953
O1,O1_guessOperationCountParams,Pex,92.86,C,4,run-01-30sec,1766
O1,O1_guessResult,Pex,86.67,C,5,run-01-30sec,500
O1,O1_guessResultAndOperationCount,Pex,89.47,C,8,run-01-30sec,2945
O1,O1_guessResultAndOperationCountParams,Pex,100,C,7,run-01-30sec,1750
O1,O1_guessResultParams,Pex,100,C,4,run-01-30sec,170
O1,O1_oneOperationNoCheck,Pex,77.78,C,3,run-01-30sec,110
O1,O1_oneOperationParams,Pex,100,C,2,run-01-30sec,50
O1,O1_oneOperationWithCheck,Pex,81.82,C,3,run-01-30sec,90
O1,O1_twoOperationsParams,Pex,100,C,3,run-01-30sec,50
O1,O1_twoOperationsWithCheck,Pex,85.71,C,4,run-01-30sec,130
O1,O1_twoOperationsWithNocheck,Pex,83.33,C,4,run-01-30sec,140
O2,O2_guessResult,Pex,80.95,C,6,run-01-30sec,610
O2,O2_guessResultParams,Pex,100,C,4,run-01-30sec,170
O3a,O3a_guessResult,Pex,80,C,6,run-01-30sec,500
O3a,O3a_guessResultParams,Pex,100,C,5,run-01-30sec,170
O3b,O3b_guess,Pex,64.71,C,4,run-01-30sec,330
O3b,O3b_guessImpossible,Pex,55.56,C,3,run-01-30sec,170
O3b,O3b_validate,Pex,55.56,C,3,run-01-30sec,190
O3c,O3c_guess,Pex,69.23,C,3,run-01-30sec,160
O3c,O3c_guessImpossible,Pex,57.14,C,2,run-01-30sec,150
O3c,O3c_validate,Pex,57.14,C,2,run-01-30sec,150
O4,O4_guessImpossible,Pex,76.19,C,5,run-01-30sec,380
O4,O4_guessImpossibleParams,Pex,95,C,4,run-01-30sec,140
O4,O4_guessResult,Pex,76.19,C,5,run-01-30sec,380
O4,O4_guessResultParams,Pex,95,C,4,run-01-30sec,120
Others,Others_guess,Pex,100,C,5,run-01-30sec,70
Others,Others_guessEnum,Pex,100,C,5,run-01-30sec,80
Others,Others_guessEnumOrdinal,Pex,100,C,5,run-01-30sec,80
Others,Others_guessEnumString,Pex,22.22,NC,1,run-01-30sec,60
Others,Others_guessWithLength,Pex,100,C,5,run-01-30sec,60
Others,Others_iterateWithFor,Pex,100,C,8,run-01-30sec,200
Others,Others_iterateWithForeach,Pex,100,C,8,run-01-30sec,220
Others,Others_minMax,Pex,100,C,5,run-01-30sec,90
Others,Others_minMaxImpossible,Pex,80,C,5,run-01-30sec,80
Others,Others_minMaxWithOrder,Pex,100,C,5,run-01-30sec,80
Others,Others_switchEnum,Pex,100,C,5,run-01-30sec,60
Others,Others_test,Pex,100,C,2,run-01-30sec,60
S1,S1_returnStructure,Pex,100,C,1,run-01-30sec,50
S1,S1_returnStructureParams,Pex,100,C,1,run-01-30sec,30
S1,S1_useStructure,Pex,100,C,1,run-01-30sec,20
S1,S1_useStructureParams,Pex,100,C,1,run-01-30sec,20
S2,S2_oneStructure,Pex,100,C,7,run-01-30sec,90
S2,S2_oneStructureParams,Pex,100,C,7,run-01-30sec,80
S2,S2_twoStructures,Pex,100,C,7,run-01-30sec,90
S2,S2_twoStructuresParams,Pex,100,C,7,run-01-30sec,90
S3,S3_arrayOfStructures,Pex,100,C,6,run-01-30sec,27857
S3,S3_arrayOfStructuresParams,Pex,100,C,8,run-01-30sec,30672
S3,S3_noLimit,Pex,100,C,5,run-01-30sec,1644
S3,S3_noLimitParams,Pex,100,C,5,run-01-30sec,1610
S3,S3_withLimit,Pex,100,C,5,run-01-30sec,780
S3,S3_withLimitParams,Pex,100,C,5,run-01-30sec,610
S4,S4_guess,Pex,100,C,7,run-01-30sec,90
S4,S4_guessCoordinates,Pex,100,C,7,run-01-30sec,80
S4,S4_guessParams,Pex,100,C,7,run-01-30sec,80
B1a,B1a_oneParamBoolean,Pex,100,C,1,run-02-30sec,2399
B1a,B1a_oneParamByte,Pex,100,C,1,run-02-30sec,50
B1a,B1a_oneParamChar,Pex,100,C,1,run-02-30sec,50
B1a,B1a_oneParamDouble,Pex,100,C,1,run-02-30sec,30
B1a,B1a_oneParamFloat,Pex,100,C,1,run-02-30sec,50
B1a,B1a_oneParamInt,Pex,100,C,1,run-02-30sec,30
B1a,B1a_oneParamLong,Pex,100,C,1,run-02-30sec,30
B1a,B1a_oneParamShort,Pex,100,C,1,run-02-30sec,40
B1a,B1a_twoParamBoolean,Pex,100,C,1,run-02-30sec,50
B1a,B1a_twoParamByte,Pex,100,C,1,run-02-30sec,30
B1a,B1a_twoParamChar,Pex,100,C,1,run-02-30sec,30
B1a,B1a_twoParamDouble,Pex,100,C,1,run-02-30sec,30
B1a,B1a_twoParamFloat,Pex,100,C,1,run-02-30sec,30
B1a,B1a_twoParamInt,Pex,100,C,1,run-02-30sec,20
B1a,B1a_twoParamLong,Pex,100,C,1,run-02-30sec,20
B1a,B1a_twoParamShort,Pex,100,C,1,run-02-30sec,20
B1b,B1b_constBoolean,Pex,100,C,1,run-02-30sec,50
B1b,B1b_constByte,Pex,100,C,1,run-02-30sec,20
B1b,B1b_constChar,Pex,100,C,1,run-02-30sec,30
B1b,B1b_constDouble,Pex,100,C,1,run-02-30sec,20
B1b,B1b_constFloat,Pex,100,C,1,run-02-30sec,30
B1b,B1b_constInt,Pex,100,C,1,run-02-30sec,20
B1b,B1b_constLong,Pex,100,C,1,run-02-30sec,30
B1b,B1b_constShort,Pex,100,C,1,run-02-30sec,20
B1c,B1c_add,Pex,100,C,1,run-02-30sec,30
B1c,B1c_addAssignment,Pex,100,C,1,run-02-30sec,30
B1c,B1c_divide,Pex,100,C,3,run-02-30sec,520
B1c,B1c_divideAssignment,Pex,100,C,3,run-02-30sec,60
B1c,B1c_modulo,Pex,100,C,3,run-02-30sec,60
B1c,B1c_moduloAssignment,Pex,100,C,3,run-02-30sec,50
B1c,B1c_multiply,Pex,100,C,1,run-02-30sec,20
B1c,B1c_multiplyAssignment,Pex,100,C,1,run-02-30sec,20
B1c,B1c_postfixMinusMinus,Pex,100,C,1,run-02-30sec,20
B1c,B1c_postfixPlusplus,Pex,100,C,1,run-02-30sec,30
B1c,B1c_substract,Pex,100,C,1,run-02-30sec,30
B1c,B1c_substractAssignment,Pex,100,C,1,run-02-30sec,20
B1c,B1c_unaryMinus,Pex,100,C,1,run-02-30sec,30
B1c,B1c_unaryMinusMinus,Pex,100,C,1,run-02-30sec,20
B1c,B1c_unaryPlus,Pex,100,C,1,run-02-30sec,30
B1c,B1c_unaryPlusPlus,Pex,100,C,1,run-02-30sec,30
B1d,B1d_and,Pex,100,C,2,run-02-30sec,50
B1d,B1d_equal,Pex,100,C,1,run-02-30sec,20
B1d,B1d_greater,Pex,100,C,1,run-02-30sec,30
B1d,B1d_greaterOrEqual,Pex,100,C,1,run-02-30sec,30
B1d,B1d_negate,Pex,100,C,1,run-02-30sec,30
B1d,B1d_notEqual,Pex,100,C,1,run-02-30sec,30
B1d,B1d_or,Pex,100,C,2,run-02-30sec,30
B1d,B1d_smaller,Pex,100,C,1,run-02-30sec,20
B1d,B1d_smallerOrEqual,Pex,100,C,1,run-02-30sec,20
B1e,B1e_and,Pex,100,C,1,run-02-30sec,20
B1e,B1e_andAssignment,Pex,100,C,1,run-02-30sec,30
B1e,B1e_negate,Pex,100,C,1,run-02-30sec,20
B1e,B1e_or,Pex,100,C,1,run-02-30sec,20
B1e,B1e_orAssignment,Pex,100,C,1,run-02-30sec,20
B1e,B1e_shiftLeft,Pex,100,C,1,run-02-30sec,20
B1e,B1e_shiftLeftAssignment,Pex,100,C,1,run-02-30sec,20
