"Category","Snippet","Tool","Coverage","Status","Size","Run","Duration"
"B2d","B2d_oneParamDouble","EvoSuite","66.67","NC","2","run-01-15sec","32721"
"B2d","B2d_oneParamFloat","EvoSuite","66.67","NC","2","run-01-15sec","30659"
"B2d","B2d_oneParamInt","EvoSuite","100.00","C","3","run-01-15sec","29162"
"B2d","B2d_oneParamIntNoSolution","EvoSuite","66.67","C","2","run-01-15sec","28681"
"B2d","B2d_quadraticDouble","EvoSuite","80.00","NC","3","run-01-15sec","29462"
"B2d","B2d_quadraticDoubleNoSolution","EvoSuite","80.00","C","1","run-01-15sec","27893"
"B2d","B2d_quadraticFloat","EvoSuite","80.00","NC","3","run-01-15sec","29771"
"B2d","B2d_quadraticFloatNoSolution","EvoSuite","80.00","C","2","run-01-15sec","29067"
"B2d","B2d_quadraticInt","EvoSuite","80.00","NC","5","run-01-15sec","30379"
"B2d","B2d_quadraticIntNoSolution","EvoSuite","80.00","C","2","run-01-15sec","28664"
"B2d","B2d_threeParamsDouble","EvoSuite","83.33","NC","4","run-01-15sec","29774"
"B2d","B2d_threeParamsFloat","EvoSuite","83.33","NC","6","run-01-15sec","31264"
"B2d","B2d_threeParamsInt","EvoSuite","83.33","NC","4","run-01-15sec","30067"
"B2d","B2d_threeParamsIntNoSolution","EvoSuite","83.33","C","4","run-01-15sec","30061"
"B2d","B2d_twoParamsDouble","EvoSuite","80.00","NC","3","run-01-15sec","29062"
"B2d","B2d_twoParamsFloat","EvoSuite","80.00","NC","4","run-01-15sec","29763"
"B2d","B2d_twoParamsInt","EvoSuite","80.00","NC","3","run-01-15sec","29005"
"B2d","B2d_twoParamsIntNoSolution","EvoSuite","80.00","C","3","run-01-15sec","29281"
"B3a","B3a_complex","EvoSuite","88.24","C","4","run-01-15sec","141508"
"B3a","B3a_infinite","EvoSuite","0.00","C","1","run-01-15sec","33835"
"B3a","B3a_infiniteNotOptimalizable","EvoSuite","0.00","C","0","run-01-15sec","375014"
"B3a","B3a_nestedLoop","EvoSuite","100.00","C","4","run-01-15sec","340193"
"B3a","B3a_nestedLoopWithLabel","EvoSuite","85.71","NC","5","run-01-15sec","327866"
"B3a","B3a_withConditionAndLimit","EvoSuite","100.00","C","3","run-01-15sec","72378"
"B3a","B3a_withConditionNoLimit","EvoSuite","100.00","C","2","run-01-15sec","109164"
"B3a","B3a_withContinueBreak","EvoSuite","100.00","C","2","run-01-15sec","71450"
"B3a","B3a_withLimit","EvoSuite","100.00","C","3","run-01-15sec","62105"
"O1","O1_fullCoverage","EvoSuite","93.33","NC","5","run-01-15sec","29560"
"O1","O1_guessImpossibleObject","EvoSuite","80.00","C","3","run-01-15sec","29761"
"O1","O1_guessImpossibleOperationCount","EvoSuite","85.71","C","3","run-01-15sec","44282"
"O1","O1_guessImpossibleOperationCountParams","EvoSuite","83.33","C","2","run-01-15sec","47176"
"O1","O1_guessImpossibleResult","EvoSuite","84.62","NC","3","run-01-15sec","28664"
"O1","O1_guessImpossibleResultAndOperationCount","EvoSuite","85.71","C","4","run-01-15sec","70413"
"O1","O1_guessImpossibleResultAndOperationCountParams","EvoSuite","83.33","C","3","run-01-15sec","72507"
"O1","O1_guessImpossibleResultParams","EvoSuite","91.67","C","3","run-01-15sec","28552"
"O1","O1_guessObject","EvoSuite","100.00","C","6","run-01-15sec","30060"
"O1","O1_guessOperationCount","EvoSuite","100.00","C","4","run-01-15sec","55782"
"O1","O1_guessOperationCountParams","EvoSuite","100.00","C","3","run-01-15sec","63114"
"O1","O1_guessResult","EvoSuite","100.00","C","5","run-01-15sec","29777"
"O1","O1_guessResultAndOperationCount","EvoSuite","85.71","NC","3","run-01-15sec","51885"
"O1","O1_guessResultAndOperationCountParams","EvoSuite","83.33","NC","5","run-01-15sec","97743"
"O1","O1_guessResultParams","EvoSuite","100.00","C","3","run-01-15sec","31096"
"O1","O1_oneOperationNoCheck","EvoSuite","100.00","C","3","run-01-15sec","31194"
"O1","O1_oneOperationParams","EvoSuite","87.50","NC","2","run-01-15sec","31359"
"O1","O1_oneOperationWithCheck","EvoSuite","88.89","NC","3","run-01-15sec","28553"
"O1","O1_twoOperationsParams","EvoSuite","90.00","NC","2","run-01-15sec","31477"
"O1","O1_twoOperationsWithCheck","EvoSuite","100.00","C","3","run-01-15sec","28564"
"O1","O1_twoOperationsWithNocheck","EvoSuite","88.89","NC","3","run-01-15sec","28856"
"O2","O2_guessResult","EvoSuite","100.00","C","5","run-01-15sec","29454"
"O2","O2_guessResultParams","EvoSuite","100.00","C","3","run-01-15sec","29164"
"O3a","O3a_guessResult","EvoSuite","100.00","C","5","run-01-15sec","32368"
"O3a","O3a_guessResultParams","EvoSuite","100.00","C","3","run-01-15sec","31361"
"O3b","O3b_guess","EvoSuite","100.00","C","4","run-01-15sec","29261"
"O3b","O3b_guessImpossible","EvoSuite","83.33","C","2","run-01-15sec","29164"
"O3b","O3b_validate","EvoSuite","83.33","C","2","run-01-15sec","29050"
"O3c","O3c_guess","EvoSuite","100.00","C","4","run-01-15sec","30981"
"O3c","O3c_guessImpossible","EvoSuite","83.33","C","2","run-01-15sec","29370"
"O3c","O3c_validate","EvoSuite","83.33","C","2","run-01-15sec","28355"
"O4","O4_guessImpossible","EvoSuite","88.24","NC","4","run-01-15sec","30255"
"O4","O4_guessImpossibleParams","EvoSuite","87.50","C","2","run-01-15sec","30655"
"O4","O4_guessResult","EvoSuite","88.24","NC","3","run-01-15sec","29147"
"O4","O4_guessResultParams","EvoSuite","93.75","C","3","run-01-15sec","31257"
"G1","G1_guessType","EvoSuite","88.89","C","4","run-01-15sec","28955"
"G1","G1_guessTypeAndUse","EvoSuite","93.33","C","8","run-01-15sec","30762"
"G1","G1_guessTypeWithExtends","EvoSuite","66.67","C","3","run-01-15sec","28872"
"G1","G1_guessTypeWithExtendsAndUse","EvoSuite","80.00","C","7","run-01-15sec","30590"
"G2","G2_guessDescendant","EvoSuite","100.00","C","3","run-01-15sec","29449"
"G2","G2_guessImpossible","EvoSuite","66.67","C","2","run-01-15sec","28058"
"G2","G2_guessInteger","EvoSuite","100.00","C","3","run-01-15sec","28856"
"G2","G2_guessIntegerNoHelp","EvoSuite","100.00","C","3","run-01-15sec","28950"
"G2","G2_guessSafe","EvoSuite","66.67","C","2","run-01-15sec","29248"
"G2","G2_guessSafeNoHelp","EvoSuite","0.00","NC","2","run-01-15sec","29259"
"L1","L1_abs","EvoSuite","100.00","C","4","run-01-15sec","28860"
"L1","L1_absImpossible","EvoSuite","66.67","C","1","run-01-15sec","28164"
"L1","L1_cbrt","EvoSuite","100.00","C","3","run-01-15sec","28646"
"L1","L1_cos","EvoSuite","100.00","C","3","run-01-15sec","31666"
"L1","L1_cosImpossible","EvoSuite","66.67","C","1","run-01-15sec","28471"
"L1","L1_log10GuessArgument","EvoSuite","100.00","C","3","run-01-15sec","28770"
"L1","L1_logGuessArgument","EvoSuite","100.00","C","3","run-01-15sec","28750"
"L1","L1_logGuessBase","EvoSuite","100.00","C","3","run-01-15sec","28756"
"L1","L1_logGuessBaseAndArgument","EvoSuite","75.00","NC","2","run-01-15sec","29173"
"L1","L1_minMax","EvoSuite","100.00","C","5","run-01-15sec","29476"
"L1","L1_minMaxImpossible","EvoSuite","66.67","C","5","run-01-15sec","29356"
"L1","L1_minMaxWithOrder","EvoSuite","100.00","C","6","run-01-15sec","30064"
"L1","L1_powGuessBase","EvoSuite","75.00","NC","2","run-01-15sec","31460"
"L1","L1_powGuessBaseAndExponent","EvoSuite","100.00","C","3","run-01-15sec","29351"
"L1","L1_powGuessExponent","EvoSuite","75.00","NC","2","run-01-15sec","28167"
"L1","L1_sin","EvoSuite","100.00","C","3","run-01-15sec","28459"
"L1","L1_sinImpossible","EvoSuite","66.67","C","1","run-01-15sec","27754"
"L1","L1_sqrt","EvoSuite","100.00","C","3","run-01-15sec","29258"
"L1","L1_sqrtImpossible","EvoSuite","66.67","C","1","run-01-15sec","29007"
"L1","L1_tan","EvoSuite","100.00","C","3","run-01-15sec","28564"
"L2","L2_add","EvoSuite","100.00","C","4","run-01-15sec","29060"
"L2","L2_addWithCondition","EvoSuite","84.62","C","5","run-01-15sec","31114"
"L2","L2_charAt","EvoSuite","71.43","NC","5","run-01-15sec","29751"
"L2","L2_compareTo","EvoSuite","66.67","NC","8","run-01-15sec","31374"
"L2","L2_compareToIgnoreCase","EvoSuite","66.67","NC","8","run-01-15sec","31761"
"L2","L2_equality","EvoSuite","88.89","C","4","run-01-15sec","29163"
"L2","L2_equalityIgnoreCase","EvoSuite","88.89","C","4","run-01-15sec","29153"
"L2","L2_indexOf","EvoSuite","62.50","NC","4","run-01-15sec","29072"
"L2","L2_length","EvoSuite","85.71","C","5","run-01-15sec","29266"
"L2","L2_regionEquality","EvoSuite","75.00","C","3","run-01-15sec","28768"
"L2","L2_startsEnds","EvoSuite","100.00","C","4","run-01-15sec","28758"
"L2","L2_substring","EvoSuite","71.43","NC","3","run-01-15sec","28856"
"L2","L2_switchString","EvoSuite","100.00","C","4","run-01-15sec","29387"
"L3","L3_guessDouble","EvoSuite","100.00","C","4","run-01-15sec","29459"
"L3","L3_guessInteger","EvoSuite","100.00","C","4","run-01-15sec","29353"
"L3","L3_integerOverflow","EvoSuite","100.00","C","5","run-01-15sec","29752"
"L4","L4_guessElementAndIndex","EvoSuite","100.00","C","5","run-01-15sec","29960"
"L4","L4_guessElements","EvoSuite","100.00","C","5","run-01-15sec","29566"
"L4","L4_guessGenericListWithElement","EvoSuite","100.00","C","5","run-01-15sec","30860"
"L4","L4_guessGenericListWithSize","EvoSuite","100.00","C","5","run-01-15sec","30359"
"L4","L4_guessGenericVectorWithElement","EvoSuite","66.67","NC","4","run-01-15sec","29976"
"L4","L4_guessGenericVectorWithSize","EvoSuite","100.00","C","4","run-01-15sec","41164"
"L4","L4_guessIndices","EvoSuite","88.89","NC","5","run-01-15sec","29362"
"L4","L4_guessListWithSize","EvoSuite","100.00","C","4","run-01-15sec","30164"
"L4","L4_guessSize","EvoSuite","100.00","C","3","run-01-15sec","28548"
"L4","L4_guessSizeAndElements","EvoSuite","100.00","C","7","run-01-15sec","30663"
"L4","L4_guessVectorWithSize","EvoSuite","100.00","C","4","run-01-15sec","29556"
"LO","LO_associatesAPIGuessDate","EvoSuite","50.00","NC","2","run-01-15sec","29156"
"LO","LO_associatesAPIGuessValidDateFormat","EvoSuite","57.14","NC","2","run-01-15sec","28961"
"LO","LO_guessUUID","EvoSuite","44.44","NC","2","run-01-15sec","28065"
"LO","LO_guessValidUUID","EvoSuite","66.67","NC","2","run-01-15sec","29059"
"LO","LO_inheritsAPIGuessOneObject","EvoSuite","85.71","C","4","run-01-15sec","30253"
"LO","LO_inheritsAPIGuessOnePrimitive","EvoSuite","83.33","C","4","run-01-15sec","32252"
"LO","LO_inheritsAPIGuessTwoObjects","EvoSuite","91.67","C","6","run-01-15sec","30355"
"LO","LO_inheritsAPIGuessTwoPrimitives","EvoSuite","91.67","C","5","run-01-15sec","30489"
"LO","LO_regexCaseInsensitive","EvoSuite","100.00","C","3","run-01-15sec","28363"
"LO","LO_regexCaseSensitive","EvoSuite","100.00","C","3","run-01-15sec","28360"
"B2d","B2d_oneParamDouble","EvoSuite","100.00","C","3","run-02-15sec","31470"
"B2d","B2d_oneParamFloat","EvoSuite","66.67","NC","2","run-02-15sec","31170"
"B2d","B2d_oneParamInt","EvoSuite","100.00","C","3","run-02-15sec","28660"
"B2d","B2d_oneParamIntNoSolution","EvoSuite","66.67","C","2","run-02-15sec","28989"
"B2d","B2d_quadraticDouble","EvoSuite","80.00","NC","2","run-02-15sec","29165"
"B2d","B2d_quadraticDoubleNoSolution","EvoSuite","80.00","C","2","run-02-15sec","28964"
"B2d","B2d_quadraticFloat","EvoSuite","80.00","NC","2","run-02-15sec","29079"
"B2d","B2d_quadraticFloatNoSolution","EvoSuite","80.00","C","2","run-02-15sec","29372"
"B2d","B2d_quadraticInt","EvoSuite","80.00","NC","4","run-02-15sec","30076"
"B2d","B2d_quadraticIntNoSolution","EvoSuite","80.00","C","2","run-02-15sec","29267"
"B2d","B2d_threeParamsDouble","EvoSuite","83.33","NC","6","run-02-15sec","31273"
"B2d","B2d_threeParamsFloat","EvoSuite","83.33","NC","6","run-02-15sec","31192"
"B2d","B2d_threeParamsInt","EvoSuite","83.33","NC","4","run-02-15sec","30385"
"B2d","B2d_threeParamsIntNoSolution","EvoSuite","83.33","C","4","run-02-15sec","30901"
"B2d","B2d_twoParamsDouble","EvoSuite","80.00","NC","3","run-02-15sec","29036"
"B2d","B2d_twoParamsFloat","EvoSuite","80.00","NC","3","run-02-15sec","28764"
"B2d","B2d_twoParamsInt","EvoSuite","80.00","NC","3","run-02-15sec","28986"
"B2d","B2d_twoParamsIntNoSolution","EvoSuite","80.00","C","3","run-02-15sec","29056"
"B3a","B3a_complex","EvoSuite","88.24","C","4","run-02-15sec","112260"
"B3a","B3a_infinite","EvoSuite","0.00","C","1","run-02-15sec","28549"
"B3a","B3a_infiniteNotOptimalizable","EvoSuite","0.00","C","2","run-02-15sec","426500"
"B3a","B3a_nestedLoop","EvoSuite","100.00","C","4","run-02-15sec","181446"
"B3a","B3a_nestedLoopWithLabel","EvoSuite","85.71","NC","4","run-02-15sec","351448"
"B3a","B3a_withConditionAndLimit","EvoSuite","100.00","C","3","run-02-15sec","65403"
"B3a","B3a_withConditionNoLimit","EvoSuite","100.00","C","3","run-02-15sec","99282"
"B3a","B3a_withContinueBreak","EvoSuite","100.00","C","3","run-02-15sec","84023"
"B3a","B3a_withLimit","EvoSuite","100.00","C","3","run-02-15sec","58708"
"O1","O1_fullCoverage","EvoSuite","93.33","NC","5","run-02-15sec","30364"
"O1","O1_guessImpossibleObject","EvoSuite","80.00","C","3","run-02-15sec","28766"
"O1","O1_guessImpossibleOperationCount","EvoSuite","85.71","C","3","run-02-15sec","57395"
"O1","O1_guessImpossibleOperationCountParams","EvoSuite","83.33","C","2","run-02-15sec","50377"
"O1","O1_guessImpossibleResult","EvoSuite","92.31","C","3","run-02-15sec","29670"
"O1","O1_guessImpossibleResultAndOperationCount","EvoSuite","85.71","C","6","run-02-15sec","89655"
"O1","O1_guessImpossibleResultAndOperationCountParams","EvoSuite","83.33","C","3","run-02-15sec","68899"
"O1","O1_guessImpossibleResultParams","EvoSuite","91.67","C","2","run-02-15sec","29185"
"O1","O1_guessObject","EvoSuite","100.00","C","6","run-02-15sec","30162"
"O1","O1_guessOperationCount","EvoSuite","100.00","C","4","run-02-15sec","58986"
"O1","O1_guessOperationCountParams","EvoSuite","100.00","C","3","run-02-15sec","59694"
"O1","O1_guessResult","EvoSuite","100.00","C","4","run-02-15sec","32472"
"O1","O1_guessResultAndOperationCount","EvoSuite","85.71","NC","5","run-02-15sec","89633"
"O1","O1_guessResultAndOperationCountParams","EvoSuite","83.33","NC","2","run-02-15sec","50778"
"O1","O1_guessResultParams","EvoSuite","100.00","C","3","run-02-15sec","28702"
"O1","O1_oneOperationNoCheck","EvoSuite","85.71","NC","3","run-02-15sec","28667"
"O1","O1_oneOperationParams","EvoSuite","87.50","NC","2","run-02-15sec","31864"
"O1","O1_oneOperationWithCheck","EvoSuite","100.00","C","3","run-02-15sec","28554"
"O1","O1_twoOperationsParams","EvoSuite","100.00","C","2","run-02-15sec","27752"
"O1","O1_twoOperationsWithCheck","EvoSuite","90.91","NC","3","run-02-15sec","29901"
"O1","O1_twoOperationsWithNocheck","EvoSuite","88.89","NC","3","run-02-15sec","29062"
"O2","O2_guessResult","EvoSuite","100.00","C","5","run-02-15sec","29753"
"O2","O2_guessResultParams","EvoSuite","100.00","C","3","run-02-15sec","32590"
"O3a","O3a_guessResult","EvoSuite","100.00","C","4","run-02-15sec","29462"
"O3a","O3a_guessResultParams","EvoSuite","88.24","NC","3","run-02-15sec","28557"
"O3b","O3b_guess","EvoSuite","100.00","C","4","run-02-15sec","29156"
"O3b","O3b_guessImpossible","EvoSuite","83.33","C","2","run-02-15sec","28761"
"O3b","O3b_validate","EvoSuite","83.33","C","2","run-02-15sec","28772"
"O3c","O3c_guess","EvoSuite","100.00","C","4","run-02-15sec","30272"
"O3c","O3c_guessImpossible","EvoSuite","83.33","C","2","run-02-15sec","29266"
"O3c","O3c_validate","EvoSuite","83.33","C","2","run-02-15sec","30287"
"O4","O4_guessImpossible","EvoSuite","88.24","NC","3","run-02-15sec","30158"
"O4","O4_guessImpossibleParams","EvoSuite","87.50","C","3","run-02-15sec","29251"
"O4","O4_guessResult","EvoSuite","94.12","NC","4","run-02-15sec","32259"
"O4","O4_guessResultParams","EvoSuite","93.75","C","3","run-02-15sec","28749"
"G1","G1_guessType","EvoSuite","88.89","C","4","run-02-15sec","29469"
"G1","G1_guessTypeAndUse","EvoSuite","93.33","C","8","run-02-15sec","30963"
"G1","G1_guessTypeWithExtends","EvoSuite","66.67","C","3","run-02-15sec","29072"
"G1","G1_guessTypeWithExtendsAndUse","EvoSuite","80.00","C","7","run-02-15sec","30367"
"G2","G2_guessDescendant","EvoSuite","100.00","C","3","run-02-15sec","28856"
"G2","G2_guessImpossible","EvoSuite","66.67","C","2","run-02-15sec","29258"
"G2","G2_guessInteger","EvoSuite","100.00","C","3","run-02-15sec","28752"
"G2","G2_guessIntegerNoHelp","EvoSuite","100.00","C","3","run-02-15sec","28755"
"G2","G2_guessSafe","EvoSuite","66.67","C","2","run-02-15sec","30779"
"G2","G2_guessSafeNoHelp","EvoSuite","0.00","NC","2","run-02-15sec","28756"
"L1","L1_abs","EvoSuite","100.00","C","4","run-02-15sec","28960"
"L1","L1_absImpossible","EvoSuite","66.67","C","1","run-02-15sec","28461"
"L1","L1_cbrt","EvoSuite","100.00","C","3","run-02-15sec","28748"
"L1","L1_cos","EvoSuite","100.00","C","3","run-02-15sec","28798"
"L1","L1_cosImpossible","EvoSuite","66.67","C","1","run-02-15sec","28065"
"L1","L1_log10GuessArgument","EvoSuite","100.00","C","3","run-02-15sec","28759"
"L1","L1_logGuessArgument","EvoSuite","75.00","NC","2","run-02-15sec","29058"
"L1","L1_logGuessBase","EvoSuite","75.00","NC","2","run-02-15sec","28454"
"L1","L1_logGuessBaseAndArgument","EvoSuite","75.00","NC","2","run-02-15sec","28861"
"L1","L1_minMax","EvoSuite","100.00","C","5","run-02-15sec","30057"
"L1","L1_minMaxImpossible","EvoSuite","66.67","C","5","run-02-15sec","32671"
"L1","L1_minMaxWithOrder","EvoSuite","100.00","C","6","run-02-15sec","30263"
"L1","L1_powGuessBase","EvoSuite","75.00","NC","2","run-02-15sec","31547"
"L1","L1_powGuessBaseAndExponent","EvoSuite","100.00","C","3","run-02-15sec","28686"
"L1","L1_powGuessExponent","EvoSuite","75.00","NC","2","run-02-15sec","28564"
"L1","L1_sin","EvoSuite","100.00","C","3","run-02-15sec","28748"
"L1","L1_sinImpossible","EvoSuite","66.67","C","1","run-02-15sec","27759"
"L1","L1_sqrt","EvoSuite","100.00","C","3","run-02-15sec","28862"
"L1","L1_sqrtImpossible","EvoSuite","66.67","C","1","run-02-15sec","29856"
"L1","L1_tan","EvoSuite","100.00","C","3","run-02-15sec","28868"
"L2","L2_add","EvoSuite","100.00","C","4","run-02-15sec","28863"
"L2","L2_addWithCondition","EvoSuite","84.62","C","5","run-02-15sec","30167"
"L2","L2_charAt","EvoSuite","85.71","C","5","run-02-15sec","29658"
"L2","L2_compareTo","EvoSuite","66.67","NC","8","run-02-15sec","31556"
"L2","L2_compareToIgnoreCase","EvoSuite","66.67","NC","8","run-02-15sec","31562"
"L2","L2_equality","EvoSuite","88.89","C","4","run-02-15sec","29055"
"L2","L2_equalityIgnoreCase","EvoSuite","88.89","C","4","run-02-15sec","28857"
"L2","L2_indexOf","EvoSuite","62.50","NC","3","run-02-15sec","29151"
"L2","L2_length","EvoSuite","85.71","C","5","run-02-15sec","29961"
"L2","L2_regionEquality","EvoSuite","75.00","C","3","run-02-15sec","31861"
"L2","L2_startsEnds","EvoSuite","100.00","C","4","run-02-15sec","29686"
"L2","L2_substring","EvoSuite","71.43","NC","3","run-02-15sec","28650"
"L2","L2_switchString","EvoSuite","100.00","C","4","run-02-15sec","29255"
"L3","L3_guessDouble","EvoSuite","100.00","C","4","run-02-15sec","29367"
"L3","L3_guessInteger","EvoSuite","100.00","C","4","run-02-15sec","29288"
"L3","L3_integerOverflow","EvoSuite","100.00","C","4","run-02-15sec","30550"
"L4","L4_guessElementAndIndex","EvoSuite","100.00","C","5","run-02-15sec","30071"
"L4","L4_guessElements","EvoSuite","100.00","C","5","run-02-15sec","29656"
"L4","L4_guessGenericListWithElement","EvoSuite","66.67","NC","4","run-02-15sec","30254"
"L4","L4_guessGenericListWithSize","EvoSuite","100.00","C","4","run-02-15sec","30149"
"L4","L4_guessGenericVectorWithElement","EvoSuite","100.00","C","5","run-02-15sec","35457"
"L4","L4_guessGenericVectorWithSize","EvoSuite","100.00","C","4","run-02-15sec","29855"
"L4","L4_guessIndices","EvoSuite","88.89","NC","5","run-02-15sec","33975"
"L4","L4_guessListWithSize","EvoSuite","100.00","C","4","run-02-15sec","29750"
"L4","L4_guessSize","EvoSuite","100.00","C","3","run-02-15sec","28860"
"L4","L4_guessSizeAndElements","EvoSuite","83.33","NC","5","run-02-15sec","32766"
"L4","L4_guessVectorWithSize","EvoSuite","100.00","C","4","run-02-15sec","29857"
"LO","LO_associatesAPIGuessDate","EvoSuite","50.00","NC","2","run-02-15sec","29085"
"LO","LO_associatesAPIGuessValidDateFormat","EvoSuite","57.14","NC","2","run-02-15sec","27952"
"LO","LO_guessUUID","EvoSuite","44.44","NC","2","run-02-15sec","28059"
"LO","LO_guessValidUUID","EvoSuite","66.67","NC","2","run-02-15sec","31851"
"LO","LO_inheritsAPIGuessOneObject","EvoSuite","85.71","C","4","run-02-15sec","29247"
"LO","LO_inheritsAPIGuessOnePrimitive","EvoSuite","83.33","C","4","run-02-15sec","31759"
"LO","LO_inheritsAPIGuessTwoObjects","EvoSuite","91.67","C","6","run-02-15sec","30255"
"LO","LO_inheritsAPIGuessTwoPrimitives","EvoSuite","91.67","C","5","run-02-15sec","29455"
"LO","LO_regexCaseInsensitive","EvoSuite","100.00","C","3","run-02-15sec","28368"
"LO","LO_regexCaseSensitive","EvoSuite","100.00","C","3","run-02-15sec","28453"
"B2d","B2d_oneParamDouble","EvoSuite","66.67","NC","2","run-03-15sec","31169"
"B2d","B2d_oneParamFloat","EvoSuite","100.00","C","3","run-03-15sec","28869"
"B2d","B2d_oneParamInt","EvoSuite","100.00","C","3","run-03-15sec","28672"
"B2d","B2d_oneParamIntNoSolution","EvoSuite","66.67","C","2","run-03-15sec","28056"
"B2d","B2d_quadraticDouble","EvoSuite","80.00","NC","2","run-03-15sec","29300"
"B2d","B2d_quadraticDoubleNoSolution","EvoSuite","80.00","C","2","run-03-15sec","29498"
"B2d","B2d_quadraticFloat","EvoSuite","80.00","NC","2","run-03-15sec","31767"
"B2d","B2d_quadraticFloatNoSolution","EvoSuite","80.00","C","2","run-03-15sec","28669"
"B2d","B2d_quadraticInt","EvoSuite","80.00","NC","5","run-03-15sec","30965"
"B2d","B2d_quadraticIntNoSolution","EvoSuite","80.00","C","2","run-03-15sec","28864"
"B2d","B2d_threeParamsDouble","EvoSuite","83.33","NC","6","run-03-15sec","31477"
"B2d","B2d_threeParamsFloat","EvoSuite","83.33","NC","6","run-03-15sec","31755"
"B2d","B2d_threeParamsInt","EvoSuite","83.33","NC","4","run-03-15sec","30049"
"B2d","B2d_threeParamsIntNoSolution","EvoSuite","83.33","C","4","run-03-15sec","30767"
"B2d","B2d_twoParamsDouble","EvoSuite","80.00","NC","3","run-03-15sec","30183"
"B2d","B2d_twoParamsFloat","EvoSuite","80.00","NC","3","run-03-15sec","29780"
"B2d","B2d_twoParamsInt","EvoSuite","80.00","NC","3","run-03-15sec","31773"
"B2d","B2d_twoParamsIntNoSolution","EvoSuite","80.00","C","4","run-03-15sec","29757"
"B3a","B3a_complex","EvoSuite","88.24","C","6","run-03-15sec","130410"
"B3a","B3a_infinite","EvoSuite","0.00","C","1","run-03-15sec","27860"
"B3a","B3a_infiniteNotOptimalizable","EvoSuite","0.00","C","0","run-03-15sec","287248"
"B3a","B3a_nestedLoop","EvoSuite","70.00","NC","5","run-03-15sec","296234"
"B3a","B3a_nestedLoopWithLabel","EvoSuite","85.71","NC","2","run-03-15sec","409593"
"B3a","B3a_withConditionAndLimit","EvoSuite","100.00","C","2","run-03-15sec","61806"
"B3a","B3a_withConditionNoLimit","EvoSuite","100.00","C","2","run-03-15sec","101784"
"B3a","B3a_withContinueBreak","EvoSuite","100.00","C","2","run-03-15sec","69515"
"B3a","B3a_withLimit","EvoSuite","100.00","C","3","run-03-15sec","59596"
"O1","O1_fullCoverage","EvoSuite","93.33","NC","5","run-03-15sec","29766"
"O1","O1_guessImpossibleObject","EvoSuite","80.00","C","3","run-03-15sec","29157"
"O1","O1_guessImpossibleOperationCount","EvoSuite","85.71","C","3","run-03-15sec","46082"
"O1","O1_guessImpossibleOperationCountParams","EvoSuite","83.33","C","2","run-03-15sec","48374"
"O1","O1_guessImpossibleResult","EvoSuite","92.31","C","3","run-03-15sec","31804"
"O1","O1_guessImpossibleResultAndOperationCount","EvoSuite","85.71","C","3","run-03-15sec","52512"
"O1","O1_guessImpossibleResultAndOperationCountParams","EvoSuite","83.33","C","4","run-03-15sec","83824"
"O1","O1_guessImpossibleResultParams","EvoSuite","91.67","C","2","run-03-15sec","30950"
"O1","O1_guessObject","EvoSuite","100.00","C","6","run-03-15sec","30167"
"O1","O1_guessOperationCount","EvoSuite","100.00","C","4","run-03-15sec","61306"
"O1","O1_guessOperationCountParams","EvoSuite","100.00","C","3","run-03-15sec","59806"
"O1","O1_guessResult","EvoSuite","100.00","C","4","run-03-15sec","29764"
"O1","O1_guessResultAndOperationCount","EvoSuite","85.71","NC","3","run-03-15sec","63228"
"O1","O1_guessResultAndOperationCountParams","EvoSuite","83.33","NC","3","run-03-15sec","70514"
"O1","O1_guessResultParams","EvoSuite","100.00","C","3","run-03-15sec","31363"
"O1","O1_oneOperationNoCheck","EvoSuite","85.71","NC","3","run-03-15sec","28549"
"O1","O1_oneOperationParams","EvoSuite","100.00","C","2","run-03-15sec","28559"
"O1","O1_oneOperationWithCheck","EvoSuite","88.89","NC","3","run-03-15sec","29659"
"O1","O1_twoOperationsParams","EvoSuite","90.00","NC","2","run-03-15sec","31663"
"O1","O1_twoOperationsWithCheck","EvoSuite","100.00","C","3","run-03-15sec","30062"
"O1","O1_twoOperationsWithNocheck","EvoSuite","88.89","NC","3","run-03-15sec","29766"
"O2","O2_guessResult","EvoSuite","100.00","C","5","run-03-15sec","30564"
"O2","O2_guessResultParams","EvoSuite","100.00","C","3","run-03-15sec","28345"
"O3a","O3a_guessResult","EvoSuite","100.00","C","4","run-03-15sec","29455"
"O3a","O3a_guessResultParams","EvoSuite","100.00","C","3","run-03-15sec","29479"
"O3b","O3b_guess","EvoSuite","100.00","C","4","run-03-15sec","29392"
"O3b","O3b_guessImpossible","EvoSuite","83.33","C","2","run-03-15sec","28459"
"O3b","O3b_validate","EvoSuite","83.33","C","2","run-03-15sec","28452"
"O3c","O3c_guess","EvoSuite","100.00","C","4","run-03-15sec","30260"
"O3c","O3c_guessImpossible","EvoSuite","83.33","C","2","run-03-15sec","29456"
"O3c","O3c_validate","EvoSuite","83.33","C","2","run-03-15sec","28455"
"O4","O4_guessImpossible","EvoSuite","88.24","NC","3","run-03-15sec","30168"
"O4","O4_guessImpossibleParams","EvoSuite","87.50","C","2","run-03-15sec","28557"
"O4","O4_guessResult","EvoSuite","94.12","NC","3","run-03-15sec","29054"
"O4","O4_guessResultParams","EvoSuite","93.75","C","3","run-03-15sec","28358"
