"Category","Snippet","Tool","Coverage","Status","Size","Run","Duration"
"R1a","R1a_guessClassByMethodWithoutParams","EvoSuite","66.67","NC","2","run-01-30sec","36202"
"R1a","R1a_guessClassByName","EvoSuite","80.00","NC","3","run-01-30sec","36337"
"R1a","R1a_guessClassBySimpleName","EvoSuite","77.78","NC","3","run-01-30sec","36405"
"R1a","R1a_guessClassBySuperclass","EvoSuite","80.00","NC","2","run-01-30sec","36245"
"R1b","R1b_guessClassByAnnotation","EvoSuite","33.33","NC","2","run-01-30sec","36304"
"R1b","R1b_guessClassByField","EvoSuite","71.43","NC","3","run-01-30sec","36320"
"R1b","R1b_guessClassByInterface","EvoSuite","42.86","NC","2","run-01-30sec","36399"
"R1b","R1b_guessClassByMethodWithParams","EvoSuite","71.43","NC","3","run-01-30sec","36409"
"R1b","R1b_guessClassByMethodWithoutParams","EvoSuite","42.86","NC","2","run-01-30sec","36204"
"R1b","R1b_guessClassByName","EvoSuite","100.00","C","6","run-01-30sec","36701"
"R1b","R1b_guessClassBySimpleName","EvoSuite","80.00","NC","4","run-01-30sec","36435"
"R1b","R1b_guessClassBySuperclass","EvoSuite","50.00","NC","2","run-01-30sec","36253"
"R2a","R2a_guessMethodByAnnotation","EvoSuite","25.00","NC","1","run-01-30sec","36057"
"R2a","R2a_guessMethodByNameAndDeclaringClass","EvoSuite","40.00","NC","1","run-01-30sec","36116"
"R2a","R2a_guessMethodByNameAndParameter","EvoSuite","33.33","NC","1","run-01-30sec","36069"
"R2a","R2a_guessMethodByNameAndReturnType","EvoSuite","40.00","NC","1","run-01-30sec","36203"
"R2b","R2b_guessMethodByAnnotation","EvoSuite","33.33","NC","2","run-01-30sec","36239"
"R2b","R2b_guessMethodByNameAndDeclaringClass","EvoSuite","50.00","NC","3","run-01-30sec","36439"
"R2b","R2b_guessMethodByNameAndParameter","EvoSuite","42.86","NC","2","run-01-30sec","36319"
"R2b","R2b_guessMethodByNameAndReturnType","EvoSuite","50.00","NC","2","run-01-30sec","36332"
"R3","R3_guessObjectWithClass","EvoSuite","100.00","C","3","run-01-30sec","36405"
"R3","R3_guessObjectWithInstanceOfClass","EvoSuite","100.00","C","3","run-01-30sec","36347"
"R3","R3_guessObjectWithInstanceOfInterface","EvoSuite","100.00","C","3","run-01-30sec","36395"
"R3","R3_instantiateObject","EvoSuite","100.00","C","4","run-01-30sec","36573"
"R3","R3_useObjectWithDirectCall","EvoSuite","84.62","NC","3","run-01-30sec","36410"
"R3","R3_useObjectWithInvoke","EvoSuite","40.00","NC","3","run-01-30sec","36503"
"Env1","Env1_writesEofToStdin","EvoSuite","100.00","C","2","run-02-30sec","36153"
"Env1","Env1_writesErrorOutputBack","EvoSuite","100.00","C","3","run-02-30sec","36284"
"Env1","Env1_writesOneLineToStdin","EvoSuite","100.00","C","3","run-02-30sec","36276"
"Env1","Env1_writesOutputBack","EvoSuite","100.00","C","3","run-02-30sec","36335"
"Env2","Env2_createDir","EvoSuite","0.00","NC","0","run-02-30sec","3785"
"Env2","Env2_createDirWithContent","EvoSuite","0.00","NC","0","run-02-30sec","3747"
"Env2","Env2_createFile","EvoSuite","0.00","NC","0","run-02-30sec","3684"
"Env2","Env2_createFileWithContent","EvoSuite","0.00","NC","0","run-02-30sec","3780"
"Env2","Env2_guessDirname","EvoSuite","0.00","NC","0","run-02-30sec","3702"
"Env2","Env2_guessFilename","EvoSuite","0.00","NC","0","run-02-30sec","3748"
"Env2","Env2_guessFilenameAndContent","EvoSuite","0.00","NC","0","run-02-30sec","3729"
"Env3","Env3_deadlock","EvoSuite","0.00","C","2","run-02-30sec","36357"
"Env3","Env3_guessBothCases","EvoSuite","90.00","NC","4","run-02-30sec","36718"
"Env3","Env3_guessHost","EvoSuite","100.00","C","2","run-02-30sec","36405"
"Env3","Env3_guessHostAndPort","EvoSuite","100.00","C","1","run-02-30sec","36488"
"Env3","Env3_guessNegativeAnswer","EvoSuite","91.67","NC","2","run-02-30sec","36492"
"Env3","Env3_guessPort","EvoSuite","100.00","C","2","run-02-30sec","36514"
"Env3","Env3_guessPositiveAnswer","EvoSuite","91.67","NC","2","run-02-30sec","36525"
"Env4","Env4_manipulatesClock","EvoSuite","100.00","C","3","run-02-30sec","36351"
"Env4","Env4_manipulatesRandom","EvoSuite","100.00","C","2","run-02-30sec","36251"
"Env4","Env4_setsEnv","EvoSuite","66.67","NC","1","run-02-30sec","36067"
"Env4","Env4_setsProperty","EvoSuite","66.67","NC","1","run-02-30sec","35987"
"T1","T1_canInterruptSleep","EvoSuite","0.00","NC","1","run-02-30sec","63596"
"T1","T1_canNameThread","EvoSuite","75.00","NC","1","run-02-30sec","36107"
"T1","T1_canStartEnoughThreads","EvoSuite","62.50","NC","1","run-02-30sec","46344"
"T2","T2_createsLock","EvoSuite","83.33","NC","2","run-02-30sec","36677"
"T2","T2_signalAwait","EvoSuite","100.00","C","4","run-02-30sec","112478"
"T3","T3_deadlock","EvoSuite","45.45","NC","1","run-02-30sec","36857"
"T3","T3_livelock","EvoSuite","90.00","NC","1","run-02-30sec","49494"
"T3","T3_raceCondition","EvoSuite","92.31","NC","1","run-02-30sec","36237"
"T3","T3_starvation","EvoSuite","90.91","NC","1","run-02-30sec","59776"
"R1a","R1a_guessClassByAnnotation","EvoSuite","62.50","NC","2","run-02-30sec","36205"
"R1a","R1a_guessClassByField","EvoSuite","100.00","C","3","run-02-30sec","36274"
"R1a","R1a_guessClassByInterface","EvoSuite","100.00","C","4","run-02-30sec","36598"
"R1a","R1a_guessClassByMethodWithParams","EvoSuite","66.67","NC","2","run-02-30sec","36160"
"R1a","R1a_guessClassByMethodWithoutParams","EvoSuite","66.67","NC","2","run-02-30sec","36194"
"R1a","R1a_guessClassByName","EvoSuite","80.00","NC","3","run-02-30sec","36355"
"R1a","R1a_guessClassBySimpleName","EvoSuite","77.78","NC","3","run-02-30sec","36422"
"R1a","R1a_guessClassBySuperclass","EvoSuite","80.00","NC","2","run-02-30sec","36291"
"R1b","R1b_guessClassByAnnotation","EvoSuite","66.67","NC","3","run-02-30sec","36370"
"R1b","R1b_guessClassByField","EvoSuite","42.86","NC","2","run-02-30sec","36179"
"R1b","R1b_guessClassByInterface","EvoSuite","85.71","NC","3","run-02-30sec","36459"
"R1b","R1b_guessClassByMethodWithParams","EvoSuite","71.43","NC","3","run-02-30sec","36341"
"R1b","R1b_guessClassByMethodWithoutParams","EvoSuite","71.43","NC","3","run-02-30sec","36362"
"R1b","R1b_guessClassByName","EvoSuite","100.00","C","6","run-02-30sec","36694"
"R1b","R1b_guessClassBySimpleName","EvoSuite","80.00","NC","4","run-02-30sec","36469"
"R1b","R1b_guessClassBySuperclass","EvoSuite","83.33","NC","3","run-02-30sec","36420"
"R2a","R2a_guessMethodByAnnotation","EvoSuite","25.00","NC","1","run-02-30sec","36076"
"R2a","R2a_guessMethodByNameAndDeclaringClass","EvoSuite","40.00","NC","1","run-02-30sec","36143"
"R2a","R2a_guessMethodByNameAndParameter","EvoSuite","33.33","NC","1","run-02-30sec","36113"
"R2a","R2a_guessMethodByNameAndReturnType","EvoSuite","40.00","NC","1","run-02-30sec","36083"
"R2b","R2b_guessMethodByAnnotation","EvoSuite","33.33","NC","3","run-02-30sec","36452"
"R2b","R2b_guessMethodByNameAndDeclaringClass","EvoSuite","50.00","NC","2","run-02-30sec","36256"
"R2b","R2b_guessMethodByNameAndParameter","EvoSuite","42.86","NC","3","run-02-30sec","36445"
"R2b","R2b_guessMethodByNameAndReturnType","EvoSuite","50.00","NC","3","run-02-30sec","36330"
"R3","R3_guessObjectWithClass","EvoSuite","100.00","C","3","run-02-30sec","36412"
"R3","R3_guessObjectWithInstanceOfClass","EvoSuite","100.00","C","3","run-02-30sec","36400"
"R3","R3_guessObjectWithInstanceOfInterface","EvoSuite","100.00","C","3","run-02-30sec","36430"
"R3","R3_instantiateObject","EvoSuite","100.00","C","4","run-02-30sec","36682"
"R3","R3_useObjectWithDirectCall","EvoSuite","84.62","NC","3","run-02-30sec","36477"
"R3","R3_useObjectWithInvoke","EvoSuite","40.00","NC","3","run-02-30sec","36421"
"Env1","Env1_writesEofToStdin","EvoSuite","100.00","C","2","run-03-30sec","36232"
"Env1","Env1_writesErrorOutputBack","EvoSuite","100.00","C","3","run-03-30sec","36419"
"Env1","Env1_writesOneLineToStdin","EvoSuite","100.00","C","3","run-03-30sec","36310"
"Env1","Env1_writesOutputBack","EvoSuite","100.00","C","3","run-03-30sec","36371"
"Env2","Env2_createDir","EvoSuite","0.00","NC","0","run-03-30sec","3681"
"Env2","Env2_createDirWithContent","EvoSuite","0.00","NC","0","run-03-30sec","3671"
"Env2","Env2_createFile","EvoSuite","0.00","NC","0","run-03-30sec","3755"
"Env2","Env2_createFileWithContent","EvoSuite","0.00","NC","0","run-03-30sec","3726"
"Env2","Env2_guessDirname","EvoSuite","0.00","NC","0","run-03-30sec","3711"
"Env2","Env2_guessFilename","EvoSuite","0.00","NC","0","run-03-30sec","3755"
"Env2","Env2_guessFilenameAndContent","EvoSuite","0.00","NC","0","run-03-30sec","3767"
"Env3","Env3_deadlock","EvoSuite","0.00","C","2","run-03-30sec","36334"
"Env3","Env3_guessBothCases","EvoSuite","90.00","NC","4","run-03-30sec","36691"
"Env3","Env3_guessHost","EvoSuite","100.00","C","1","run-03-30sec","36251"
"Env3","Env3_guessHostAndPort","EvoSuite","100.00","C","2","run-03-30sec","36399"
"Env3","Env3_guessNegativeAnswer","EvoSuite","91.67","NC","2","run-03-30sec","36518"
"Env3","Env3_guessPort","EvoSuite","100.00","C","2","run-03-30sec","36590"
"Env3","Env3_guessPositiveAnswer","EvoSuite","91.67","NC","2","run-03-30sec","36426"
"Env4","Env4_manipulatesClock","EvoSuite","100.00","C","3","run-03-30sec","36367"
"Env4","Env4_manipulatesRandom","EvoSuite","100.00","C","2","run-03-30sec","36456"
"Env4","Env4_setsEnv","EvoSuite","66.67","NC","1","run-03-30sec","35987"
"Env4","Env4_setsProperty","EvoSuite","66.67","NC","1","run-03-30sec","35969"
"T1","T1_canInterruptSleep","EvoSuite","0.00","NC","1","run-03-30sec","38759"
"T1","T1_canNameThread","EvoSuite","75.00","NC","1","run-03-30sec","36048"
"T1","T1_canStartEnoughThreads","EvoSuite","0.00","NC","0","run-03-30sec","46907"
"T2","T2_createsLock","EvoSuite","83.33","NC","2","run-03-30sec","40983"
"T2","T2_signalAwait","EvoSuite","100.00","C","3","run-03-30sec","64046"
"T3","T3_deadlock","EvoSuite","45.45","NC","1","run-03-30sec","37393"
"T3","T3_livelock","EvoSuite","90.00","NC","1","run-03-30sec","46533"
"T3","T3_raceCondition","EvoSuite","92.31","NC","1","run-03-30sec","35940"
"T3","T3_starvation","EvoSuite","90.91","NC","1","run-03-30sec","58520"
"R1a","R1a_guessClassByAnnotation","EvoSuite","62.50","NC","2","run-03-30sec","36282"
"R1a","R1a_guessClassByField","EvoSuite","100.00","C","3","run-03-30sec","36280"
"R1a","R1a_guessClassByInterface","EvoSuite","100.00","C","4","run-03-30sec","36473"
"R1a","R1a_guessClassByMethodWithParams","EvoSuite","66.67","NC","2","run-03-30sec","36189"
"R1a","R1a_guessClassByMethodWithoutParams","EvoSuite","66.67","NC","2","run-03-30sec","36212"
"R1a","R1a_guessClassByName","EvoSuite","80.00","NC","3","run-03-30sec","36350"
"R1a","R1a_guessClassBySimpleName","EvoSuite","77.78","NC","3","run-03-30sec","36366"
"R1a","R1a_guessClassBySuperclass","EvoSuite","80.00","NC","2","run-03-30sec","36302"
"R1b","R1b_guessClassByAnnotation","EvoSuite","66.67","NC","3","run-03-30sec","36396"
"R1b","R1b_guessClassByField","EvoSuite","42.86","NC","2","run-03-30sec","36105"
"R1b","R1b_guessClassByInterface","EvoSuite","42.86","NC","2","run-03-30sec","36205"
"R1b","R1b_guessClassByMethodWithParams","EvoSuite","42.86","NC","2","run-03-30sec","36192"
"R1b","R1b_guessClassByMethodWithoutParams","EvoSuite","42.86","NC","2","run-03-30sec","36318"
"R1b","R1b_guessClassByName","EvoSuite","100.00","C","6","run-03-30sec","36735"
"R1b","R1b_guessClassBySimpleName","EvoSuite","70.00","NC","3","run-03-30sec","36377"
"R1b","R1b_guessClassBySuperclass","EvoSuite","83.33","NC","3","run-03-30sec","36398"
"R2a","R2a_guessMethodByAnnotation","EvoSuite","25.00","NC","1","run-03-30sec","36152"
"R2a","R2a_guessMethodByNameAndDeclaringClass","EvoSuite","40.00","NC","1","run-03-30sec","36123"
"R2a","R2a_guessMethodByNameAndParameter","EvoSuite","33.33","NC","1","run-03-30sec","36151"
"R2a","R2a_guessMethodByNameAndReturnType","EvoSuite","40.00","NC","1","run-03-30sec","36173"
"R2b","R2b_guessMethodByAnnotation","EvoSuite","33.33","NC","2","run-03-30sec","36348"
"R2b","R2b_guessMethodByNameAndDeclaringClass","EvoSuite","50.00","NC","3","run-03-30sec","36399"
"R2b","R2b_guessMethodByNameAndParameter","EvoSuite","42.86","NC","2","run-03-30sec","36241"
"R2b","R2b_guessMethodByNameAndReturnType","EvoSuite","50.00","NC","2","run-03-30sec","36152"
"R3","R3_guessObjectWithClass","EvoSuite","100.00","C","3","run-03-30sec","36526"
"R3","R3_guessObjectWithInstanceOfClass","EvoSuite","100.00","C","3","run-03-30sec","36419"
"R3","R3_guessObjectWithInstanceOfInterface","EvoSuite","100.00","C","3","run-03-30sec","36486"
"R3","R3_instantiateObject","EvoSuite","100.00","C","4","run-03-30sec","36591"
"R3","R3_useObjectWithDirectCall","EvoSuite","84.62","NC","3","run-03-30sec","36485"
"R3","R3_useObjectWithInvoke","EvoSuite","40.00","NC","3","run-03-30sec","36567"
"Env1","Env1_writesEofToStdin","EvoSuite","100.00","C","2","run-04-30sec","36178"
"Env1","Env1_writesErrorOutputBack","EvoSuite","100.00","C","3","run-04-30sec","36439"
"Env1","Env1_writesOneLineToStdin","EvoSuite","100.00","C","3","run-04-30sec","36349"
"Env1","Env1_writesOutputBack","EvoSuite","100.00","C","3","run-04-30sec","36369"
"Env2","Env2_createDir","EvoSuite","0.00","NC","0","run-04-30sec","3762"
"Env2","Env2_createDirWithContent","EvoSuite","0.00","NC","0","run-04-30sec","3739"
"Env2","Env2_createFile","EvoSuite","0.00","NC","0","run-04-30sec","3705"
"Env2","Env2_createFileWithContent","EvoSuite","0.00","NC","0","run-04-30sec","3646"
"Env2","Env2_guessDirname","EvoSuite","0.00","NC","0","run-04-30sec","3691"
"Env2","Env2_guessFilename","EvoSuite","0.00","NC","0","run-04-30sec","3789"
"Env2","Env2_guessFilenameAndContent","EvoSuite","0.00","NC","0","run-04-30sec","3722"
"Env3","Env3_deadlock","EvoSuite","0.00","C","2","run-04-30sec","36365"
"Env3","Env3_guessBothCases","EvoSuite","90.00","NC","4","run-04-30sec","36660"
"Env3","Env3_guessHost","EvoSuite","100.00","C","2","run-04-30sec","36377"
"Env3","Env3_guessHostAndPort","EvoSuite","100.00","C","2","run-04-30sec","36708"
"Env3","Env3_guessNegativeAnswer","EvoSuite","91.67","NC","2","run-04-30sec","36534"
"Env3","Env3_guessPort","EvoSuite","100.00","C","2","run-04-30sec","36489"
"Env3","Env3_guessPositiveAnswer","EvoSuite","91.67","NC","2","run-04-30sec","36542"
"Env4","Env4_manipulatesClock","EvoSuite","100.00","C","3","run-04-30sec","36409"
"Env4","Env4_manipulatesRandom","EvoSuite","100.00","C","2","run-04-30sec","36202"
"Env4","Env4_setsEnv","EvoSuite","66.67","NC","1","run-04-30sec","35974"
"Env4","Env4_setsProperty","EvoSuite","66.67","NC","1","run-04-30sec","36077"
"T1","T1_canInterruptSleep","EvoSuite","0.00","NC","1","run-04-30sec","44720"
"T1","T1_canNameThread","EvoSuite","75.00","NC","1","run-04-30sec","36010"
"T1","T1_canStartEnoughThreads","EvoSuite","87.50","NC","1","run-04-30sec","42963"
"T2","T2_createsLock","EvoSuite","83.33","NC","2","run-04-30sec","40238"
"T2","T2_signalAwait","EvoSuite","100.00","C","5","run-04-30sec","75537"
"T3","T3_deadlock","EvoSuite","45.45","NC","1","run-04-30sec","36395"
"T3","T3_livelock","EvoSuite","90.00","NC","1","run-04-30sec","66527"
"T3","T3_raceCondition","EvoSuite","92.31","NC","1","run-04-30sec","36142"
"T3","T3_starvation","EvoSuite","90.91","NC","1","run-04-30sec","58590"
"R1a","R1a_guessClassByAnnotation","EvoSuite","62.50","NC","2","run-04-30sec","36247"
"R1a","R1a_guessClassByField","EvoSuite","100.00","C","3","run-04-30sec","36300"
"R1a","R1a_guessClassByInterface","EvoSuite","100.00","C","4","run-04-30sec","36686"
"R1a","R1a_guessClassByMethodWithParams","EvoSuite","66.67","NC","2","run-04-30sec","36232"
"R1a","R1a_guessClassByMethodWithoutParams","EvoSuite","66.67","NC","2","run-04-30sec","36234"
"R1a","R1a_guessClassByName","EvoSuite","80.00","NC","3","run-04-30sec","36387"
"R1a","R1a_guessClassBySimpleName","EvoSuite","77.78","NC","3","run-04-30sec","36412"
"R1a","R1a_guessClassBySuperclass","EvoSuite","80.00","NC","2","run-04-30sec","36283"
"R1b","R1b_guessClassByAnnotation","EvoSuite","33.33","NC","2","run-04-30sec","36353"
"R1b","R1b_guessClassByField","EvoSuite","42.86","NC","2","run-04-30sec","36215"
"R1b","R1b_guessClassByInterface","EvoSuite","42.86","NC","2","run-04-30sec","36238"
"R1b","R1b_guessClassByMethodWithParams","EvoSuite","71.43","NC","3","run-04-30sec","36304"
"R1b","R1b_guessClassByMethodWithoutParams","EvoSuite","71.43","NC","3","run-04-30sec","36228"
"R1b","R1b_guessClassByName","EvoSuite","100.00","C","6","run-04-30sec","36664"
"R1b","R1b_guessClassBySimpleName","EvoSuite","70.00","NC","3","run-04-30sec","36307"
"R1b","R1b_guessClassBySuperclass","EvoSuite","83.33","NC","3","run-04-30sec","36368"
"R2a","R2a_guessMethodByAnnotation","EvoSuite","25.00","NC","1","run-04-30sec","36168"
"R2a","R2a_guessMethodByNameAndDeclaringClass","EvoSuite","40.00","NC","1","run-04-30sec","36063"
"R2a","R2a_guessMethodByNameAndParameter","EvoSuite","33.33","NC","1","run-04-30sec","36057"
"R2a","R2a_guessMethodByNameAndReturnType","EvoSuite","40.00","NC","1","run-04-30sec","36184"
"R2b","R2b_guessMethodByAnnotation","EvoSuite","33.33","NC","2","run-04-30sec","36491"
"R2b","R2b_guessMethodByNameAndDeclaringClass","EvoSuite","50.00","NC","2","run-04-30sec","36393"
"R2b","R2b_guessMethodByNameAndParameter","EvoSuite","42.86","NC","3","run-04-30sec","36481"
"R2b","R2b_guessMethodByNameAndReturnType","EvoSuite","50.00","NC","2","run-04-30sec","36266"
"R3","R3_guessObjectWithClass","EvoSuite","100.00","C","3","run-04-30sec","36473"
"R3","R3_guessObjectWithInstanceOfClass","EvoSuite","100.00","C","3","run-04-30sec","36326"
"R3","R3_guessObjectWithInstanceOfInterface","EvoSuite","100.00","C","3","run-04-30sec","36384"
"R3","R3_instantiateObject","EvoSuite","100.00","C","4","run-04-30sec","36516"
"R3","R3_useObjectWithDirectCall","EvoSuite","84.62","NC","3","run-04-30sec","36415"
"R3","R3_useObjectWithInvoke","EvoSuite","40.00","NC","3","run-04-30sec","36479"
"Env1","Env1_writesEofToStdin","EvoSuite","100.00","C","2","run-05-30sec","36124"
"Env1","Env1_writesErrorOutputBack","EvoSuite","100.00","C","3","run-05-30sec","36360"
"Env1","Env1_writesOneLineToStdin","EvoSuite","100.00","C","3","run-05-30sec","36352"
"Env1","Env1_writesOutputBack","EvoSuite","100.00","C","3","run-05-30sec","36339"
"Env2","Env2_createDir","EvoSuite","0.00","NC","0","run-05-30sec","3731"
"Env2","Env2_createDirWithContent","EvoSuite","0.00","NC","0","run-05-30sec","3680"
"Env2","Env2_createFile","EvoSuite","0.00","NC","0","run-05-30sec","3682"
"Env2","Env2_createFileWithContent","EvoSuite","0.00","NC","0","run-05-30sec","3698"
"Env2","Env2_guessDirname","EvoSuite","0.00","NC","0","run-05-30sec","3683"
"Env2","Env2_guessFilename","EvoSuite","0.00","NC","0","run-05-30sec","3732"
"Env2","Env2_guessFilenameAndContent","EvoSuite","0.00","NC","0","run-05-30sec","3749"
"Env3","Env3_deadlock","EvoSuite","0.00","C","2","run-05-30sec","36279"
"Env3","Env3_guessBothCases","EvoSuite","90.00","NC","4","run-05-30sec","36662"
"Env3","Env3_guessHost","EvoSuite","100.00","C","2","run-05-30sec","36533"
"Env3","Env3_guessHostAndPort","EvoSuite","100.00","C","2","run-05-30sec","36416"
"Env3","Env3_guessNegativeAnswer","EvoSuite","91.67","NC","2","run-05-30sec","36453"
"Env3","Env3_guessPort","EvoSuite","100.00","C","2","run-05-30sec","36349"
"Env3","Env3_guessPositiveAnswer","EvoSuite","91.67","NC","2","run-05-30sec","36485"
"Env4","Env4_manipulatesClock","EvoSuite","100.00","C","3","run-05-30sec","36347"
"Env4","Env4_manipulatesRandom","EvoSuite","100.00","C","2","run-05-30sec","36163"
"Env4","Env4_setsEnv","EvoSuite","66.67","NC","1","run-05-30sec","35941"
"Env4","Env4_setsProperty","EvoSuite","66.67","NC","1","run-05-30sec","36032"
"T1","T1_canInterruptSleep","EvoSuite","0.00","NC","1","run-05-30sec","51958"
"T1","T1_canNameThread","EvoSuite","75.00","NC","1","run-05-30sec","36069"
"T1","T1_canStartEnoughThreads","EvoSuite","0.00","NC","0","run-05-30sec","47152"
"T2","T2_createsLock","EvoSuite","83.33","NC","2","run-05-30sec","39558"
"T2","T2_signalAwait","EvoSuite","100.00","C","9","run-05-30sec","161690"
"T3","T3_deadlock","EvoSuite","45.45","NC","1","run-05-30sec","37001"
"T3","T3_livelock","EvoSuite","90.00","NC","1","run-05-30sec","46864"
"T3","T3_raceCondition","EvoSuite","92.31","NC","1","run-05-30sec","36117"
"T3","T3_starvation","EvoSuite","90.91","NC","1","run-05-30sec","59613"
"R1a","R1a_guessClassByAnnotation","EvoSuite","62.50","NC","2","run-05-30sec","36204"
"R1a","R1a_guessClassByField","EvoSuite","100.00","C","3","run-05-30sec","36257"
"R1a","R1a_guessClassByInterface","EvoSuite","100.00","C","4","run-05-30sec","36682"
"R1a","R1a_guessClassByMethodWithParams","EvoSuite","66.67","NC","2","run-05-30sec","36195"
"R1a","R1a_guessClassByMethodWithoutParams","EvoSuite","66.67","NC","2","run-05-30sec","36215"
"R1a","R1a_guessClassByName","EvoSuite","80.00","NC","3","run-05-30sec","36382"
"R1a","R1a_guessClassBySimpleName","EvoSuite","77.78","NC","3","run-05-30sec","36311"
"R1a","R1a_guessClassBySuperclass","EvoSuite","80.00","NC","2","run-05-30sec","36286"
"R1b","R1b_guessClassByAnnotation","EvoSuite","33.33","NC","2","run-05-30sec","36212"
"R1b","R1b_guessClassByField","EvoSuite","42.86","NC","2","run-05-30sec","36226"
"R1b","R1b_guessClassByInterface","EvoSuite","85.71","NC","3","run-05-30sec","36441"
"R1b","R1b_guessClassByMethodWithParams","EvoSuite","71.43","NC","3","run-05-30sec","36356"
"R1b","R1b_guessClassByMethodWithoutParams","EvoSuite","42.86","NC","2","run-05-30sec","36263"
"R1b","R1b_guessClassByName","EvoSuite","100.00","C","6","run-05-30sec","36754"
"R1b","R1b_guessClassBySimpleName","EvoSuite","80.00","NC","4","run-05-30sec","36426"
"R1b","R1b_guessClassBySuperclass","EvoSuite","50.00","NC","2","run-05-30sec","36232"
"R2a","R2a_guessMethodByAnnotation","EvoSuite","25.00","NC","1","run-05-30sec","36146"
"R2a","R2a_guessMethodByNameAndDeclaringClass","EvoSuite","40.00","NC","1","run-05-30sec","36088"
"R2a","R2a_guessMethodByNameAndParameter","EvoSuite","33.33","NC","1","run-05-30sec","36187"
"R2a","R2a_guessMethodByNameAndReturnType","EvoSuite","40.00","NC","1","run-05-30sec","36187"
"R2b","R2b_guessMethodByAnnotation","EvoSuite","33.33","NC","3","run-05-30sec","36369"
"R2b","R2b_guessMethodByNameAndDeclaringClass","EvoSuite","50.00","NC","3","run-05-30sec","36442"
"R2b","R2b_guessMethodByNameAndParameter","EvoSuite","42.86","NC","2","run-05-30sec","36352"
"R2b","R2b_guessMethodByNameAndReturnType","EvoSuite","50.00","NC","3","run-05-30sec","36392"
"R3","R3_guessObjectWithClass","EvoSuite","100.00","C","3","run-05-30sec","36398"
"R3","R3_guessObjectWithInstanceOfClass","EvoSuite","100.00","C","3","run-05-30sec","36480"
"R3","R3_guessObjectWithInstanceOfInterface","EvoSuite","100.00","C","3","run-05-30sec","36477"
"R3","R3_instantiateObject","EvoSuite","100.00","C","4","run-05-30sec","36610"
"R3","R3_useObjectWithDirectCall","EvoSuite","84.62","NC","3","run-05-30sec","36385"
"R3","R3_useObjectWithInvoke","EvoSuite","40.00","NC","3","run-05-30sec","36544"
"Env1","Env1_writesEofToStdin","EvoSuite","100.00","C","2","run-06-30sec","36196"
"Env1","Env1_writesErrorOutputBack","EvoSuite","100.00","C","3","run-06-30sec","36320"
"Env1","Env1_writesOneLineToStdin","EvoSuite","100.00","C","3","run-06-30sec","36385"
"Env1","Env1_writesOutputBack","EvoSuite","100.00","C","3","run-06-30sec","36362"
"Env2","Env2_createDir","EvoSuite","0.00","NC","0","run-06-30sec","3712"
"Env2","Env2_createDirWithContent","EvoSuite","0.00","NC","0","run-06-30sec","3763"
"Env2","Env2_createFile","EvoSuite","0.00","NC","0","run-06-30sec","3715"
"Env2","Env2_createFileWithContent","EvoSuite","0.00","NC","0","run-06-30sec","3763"
"Env2","Env2_guessDirname","EvoSuite","0.00","NC","0","run-06-30sec","3767"
"Env2","Env2_guessFilename","EvoSuite","0.00","NC","0","run-06-30sec","3819"
"Env2","Env2_guessFilenameAndContent","EvoSuite","0.00","NC","0","run-06-30sec","3833"
"Env3","Env3_deadlock","EvoSuite","0.00","C","2","run-06-30sec","36352"
"Env3","Env3_guessBothCases","EvoSuite","90.00","NC","4","run-06-30sec","36639"
"Env3","Env3_guessHost","EvoSuite","100.00","C","1","run-06-30sec","36297"
"Env3","Env3_guessHostAndPort","EvoSuite","100.00","C","2","run-06-30sec","36387"
"Env3","Env3_guessNegativeAnswer","EvoSuite","91.67","NC","2","run-06-30sec","36385"
"Env3","Env3_guessPort","EvoSuite","100.00","C","2","run-06-30sec","36550"
"Env3","Env3_guessPositiveAnswer","EvoSuite","91.67","NC","2","run-06-30sec","36493"
"Env4","Env4_manipulatesClock","EvoSuite","100.00","C","3","run-06-30sec","36397"
"Env4","Env4_manipulatesRandom","EvoSuite","100.00","C","2","run-06-30sec","36282"
"Env4","Env4_setsEnv","EvoSuite","66.67","NC","1","run-06-30sec","36028"
"Env4","Env4_setsProperty","EvoSuite","66.67","NC","1","run-06-30sec","36026"
"T1","T1_canInterruptSleep","EvoSuite","0.00","NC","1","run-06-30sec","47086"
"T1","T1_canNameThread","EvoSuite","75.00","NC","1","run-06-30sec","36041"
"T1","T1_canStartEnoughThreads","EvoSuite","87.50","NC","1","run-06-30sec","47170"
"T2","T2_createsLock","EvoSuite","83.33","NC","2","run-06-30sec","39354"
"T2","T2_signalAwait","EvoSuite","100.00","C","5","run-06-30sec","66191"
"T3","T3_deadlock","EvoSuite","45.45","NC","1","run-06-30sec","36876"
"T3","T3_livelock","EvoSuite","90.00","NC","1","run-06-30sec","43120"
"T3","T3_raceCondition","EvoSuite","92.31","NC","1","run-06-30sec","36150"
"T3","T3_starvation","EvoSuite","90.91","NC","1","run-06-30sec","57484"
"R1a","R1a_guessClassByAnnotation","EvoSuite","62.50","NC","2","run-06-30sec","36270"
"R1a","R1a_guessClassByField","EvoSuite","100.00","C","3","run-06-30sec","36303"
"R1a","R1a_guessClassByInterface","EvoSuite","100.00","C","4","run-06-30sec","36631"
"R1a","R1a_guessClassByMethodWithParams","EvoSuite","66.67","NC","2","run-06-30sec","36204"
