Category,Snippet,Tool,Coverage,Status,Size,Run,Duration
B2d,B2d_quadraticInt,SnippetInputChecker,100.00,C,2,manual,360
B2d,B2d_quadraticIntNoSolution,SnippetInputChecker,80.00,C,1,manual,406
B2d,B2d_threeParamsDouble,SnippetInputChecker,100.00,C,2,manual,328
B2d,B2d_threeParamsFloat,SnippetInputChecker,100.00,C,2,manual,344
B2d,B2d_threeParamsInt,SnippetInputChecker,100.00,C,2,manual,281
B2d,B2d_threeParamsIntNoSolution,SnippetInputChecker,83.33,C,1,manual,360
B2d,B2d_twoParamsDouble,SnippetInputChecker,100.00,C,2,manual,390
B2d,B2d_twoParamsFloat,SnippetInputChecker,100.00,C,2,manual,375
B2d,B2d_twoParamsInt,SnippetInputChecker,100.00,C,2,manual,234
B2d,B2d_twoParamsIntNoSolution,SnippetInputChecker,80.00,C,1,manual,266
B3a,B3a_complex,SnippetInputChecker,94.12,C,3,manual,328
B3a,B3a_infinite,SnippetInputChecker,0.00,C,1,manual,328
B3a,B3a_infiniteNotOptimalizable,SnippetInputChecker,0.00,C,1,manual,296
B3a,B3a_nestedLoop,SnippetInputChecker,100.00,C,1,manual,281
B3a,B3a_nestedLoopWithLabel,SnippetInputChecker,100.00,C,3,manual,265
B3a,B3a_withConditionAndLimit,SnippetInputChecker,100.00,C,1,manual,313
B3a,B3a_withConditionNoLimit,SnippetInputChecker,100.00,C,1,manual,313
B3a,B3a_withContinueBreak,SnippetInputChecker,100.00,C,1,manual,266
B3a,B3a_withLimit,SnippetInputChecker,100.00,C,1,manual,219
B3b,B3b_complex,SnippetInputChecker,92.86,C,3,manual,391
B3b,B3b_infinite,SnippetInputChecker,0.00,C,1,manual,250
B3b,B3b_infiniteNotOptimalizable,SnippetInputChecker,0.00,C,1,manual,359
B3b,B3b_nestedLoop,SnippetInputChecker,100.00,C,1,manual,250
B3b,B3b_nestedLoopWithLabel,SnippetInputChecker,100.00,C,3,manual,344
B3b,B3b_withConditionAndLimit,SnippetInputChecker,100.00,C,1,manual,281
B3b,B3b_withConditionNoLimit,SnippetInputChecker,100.00,C,1,manual,250
B3b,B3b_withContinueBreak,SnippetInputChecker,100.00,C,1,manual,344
B3b,B3b_withLimit,SnippetInputChecker,100.00,C,1,manual,469
B3c,B3c_complex,SnippetInputChecker,94.12,C,3,manual,406
